company_name,sector,year,s1,s2,s3,revenue__mil_$,production_volume_mil_units,type,services_provided,headquarters_location,net_zero_pledge_year,yearly_sum
Boeing Company,Industrial,2021,24135.111,16800.7104,2312.604,9298,381508,Aerospace & Defense,"Aerospace Manufacturing, Defense","Chicago, IL, USA",2030,43248.4254
Boeing Company,Industrial,2022,23169.70656,16296.68909,2266.35192,9304,70817,Aerospace & Defense,"Aerospace Manufacturing, Defense","Chicago, IL, USA",2030,41732.74757
Lockheed Martin Corporation,Industrial,2016,32000.0,22000.0,3000.0,9351,62082,Aerospace & Defense,"Aerospace, Defense, Security","Bethesda, MD, USA",2050,57000.0
Lockheed Martin Corporation,Industrial,2017,29120.0,21560.0,2940.0,9444,18881,Aerospace & Defense,"Aerospace, Defense, Security","Bethesda, MD, USA",2050,53620.0
Lockheed Martin Corporation,Industrial,2018,27664.0,20266.4,2822.4,9452,14462,Aerospace & Defense,"Aerospace, Defense, Security","Bethesda, MD, USA",2050,50752.8
Lockheed Martin Corporation,Industrial,2019,24897.6,19050.416,2737.728,9497,33976,Aerospace & Defense,"Aerospace, Defense, Security","Bethesda, MD, USA",2050,46685.744000000006
Lockheed Martin Corporation,Industrial,2021,24150.672,18669.40768,2628.21888,9526,14555,Aerospace & Defense,"Aerospace, Defense, Security","Bethesda, MD, USA",2050,45448.298559999996
Lockheed Martin Corporation,Industrial,2022,23184.64512,16989.16099,2365.396992,9526,12681,Aerospace & Defense,"Aerospace, Defense, Security","Bethesda, MD, USA",2050,42539.20310200001
Northrop Grumman Corporation,Industrial,2016,51000.0,36000.0,2000.0,9538,49271,Aerospace & Defense,"Aerospace, Defense, Technology","Falls Church, VA, USA",2030,89000.0
Northrop Grumman Corporation,Industrial,2017,47430.0,34560.0,1980.0,9591,4654,Aerospace & Defense,"Aerospace, Defense, Technology","Falls Church, VA, USA",2030,83970.0
Northrop Grumman Corporation,Industrial,2018,43161.3,32486.4,1881.0,9650,8565,Aerospace & Defense,"Aerospace, Defense, Technology","Falls Church, VA, USA",2030,77528.70000000001
Northrop Grumman Corporation,Industrial,2019,41866.461,29562.624,1862.19,9654,104826,Aerospace & Defense,"Aerospace, Defense, Technology","Falls Church, VA, USA",2030,73291.27500000001
Northrop Grumman Corporation,Industrial,2021,41029.13178,28084.4928,1769.0805,9709,14646,Aerospace & Defense,"Aerospace, Defense, Technology","Falls Church, VA, USA",2030,70882.70508
Northrop Grumman Corporation,Industrial,2022,38977.67519,26399.42323,1645.244865,9730,117691,Aerospace & Defense,"Aerospace, Defense, Technology","Falls Church, VA, USA",2030,67022.343285
Raytheon Technologies Corp.,Industrial,2016,51000.0,12000.0,3000.0,9740,18718,Aerospace & Defense,"Aerospace, Defense, Technology","Waltham, MA, USA",2050,66000.0
Raytheon Technologies Corp.,Industrial,2017,46410.0,11160.0,2970.0,9761,23351,Aerospace & Defense,"Aerospace, Defense, Technology","Waltham, MA, USA",2050,60540.0
Raytheon Technologies Corp.,Industrial,2018,43161.3,10713.6,2821.5,9779,15283,Aerospace & Defense,"Aerospace, Defense, Technology","Waltham, MA, USA",2050,56696.4
Raytheon Technologies Corp.,Industrial,2019,38845.17,10392.192,2736.855,9790,20497,Aerospace & Defense,"Aerospace, Defense, Technology","Waltham, MA, USA",2050,51974.217
Raytheon Technologies Corp.,Industrial,2021,36514.4598,10184.34816,2654.74935,9871,30157,Aerospace & Defense,"Aerospace, Defense, Technology","Waltham, MA, USA",2050,49353.55731
Raytheon Technologies Corp.,Industrial,2022,33958.44761,9165.913344,2468.916896,9909,7999,Aerospace & Defense,"Aerospace, Defense, Technology","Waltham, MA, USA",2050,45593.277850000006
General Dynamics Corporation,Industrial,2016,58000.0,13000.0,4000.0,9909,13673,Aerospace & Defense,"Aerospace, Defense, Marine Systems","Reston, VA, USA",2030,75000.0
General Dynamics Corporation,Industrial,2017,53360.0,12350.0,3880.0,9971,20496,Aerospace & Defense,"Aerospace, Defense, Marine Systems","Reston, VA, USA",2030,69590.0
General Dynamics Corporation,Industrial,2018,49091.2,12226.5,3763.6,10007,7884,Aerospace & Defense,"Aerospace, Defense, Marine Systems","Reston, VA, USA",2030,65081.299999999996
General Dynamics Corporation,Industrial,2019,44672.992,11859.705,3387.24,10072,51333,Aerospace & Defense,"Aerospace, Defense, Marine Systems","Reston, VA, USA",2030,59919.937
General Dynamics Corporation,Industrial,2021,42439.3424,11385.3168,3150.1332,10074,15607,Aerospace & Defense,"Aerospace, Defense, Marine Systems","Reston, VA, USA",2030,56974.792400000006
General Dynamics Corporation,Industrial,2022,41590.55555,10474.49146,2835.11988,10076,12165,Aerospace & Defense,"Aerospace, Defense, Marine Systems","Reston, VA, USA",2030,54900.16688999999
United Technologies Corp.,Industrial,2016,33000.0,22000.0,7000.0,10083,13226,Aerospace & Defense,"Aerospace, Defense, Technology","Farmington, CT, USA",2050,62000.0
United Technologies Corp.,Industrial,2017,31680.0,21120.0,6580.0,10087,37125,Aerospace & Defense,"Aerospace, Defense, Technology","Farmington, CT, USA",2050,59380.0
United Technologies Corp.,Industrial,2018,29462.4,19430.4,6514.2,10150,51765,Aerospace & Defense,"Aerospace, Defense, Technology","Farmington, CT, USA",2050,55407.0
United Technologies Corp.,Industrial,2019,27105.408,18653.184,6253.632,10164,334761,Aerospace & Defense,"Aerospace, Defense, Technology","Farmington, CT, USA",2050,52012.224
United Technologies Corp.,Industrial,2021,25750.1376,17160.92928,5815.87776,10168,85196,Aerospace & Defense,"Aerospace, Defense, Technology","Farmington, CT, USA",2050,48726.94464
United Technologies Corp.,Industrial,2022,24977.63347,16474.49211,5292.448762,10187,55126,Aerospace & Defense,"Aerospace, Defense, Technology","Farmington, CT, USA",2050,46744.574342
"Delta Air Lines, Inc.",Industrial,2016,44000.0,34000.0,6000.0,10189,29236,Transportation,"Airline, Aviation","Atlanta, GA, USA",2050,84000.0
"Delta Air Lines, Inc.",Industrial,2017,39600.0,32300.0,5400.0,10213,30111,Transportation,"Airline, Aviation","Atlanta, GA, USA",2050,77300.0
"Delta Air Lines, Inc.",Industrial,2018,35640.0,30362.0,5238.0,10221,6787,Transportation,"Airline, Aviation","Atlanta, GA, USA",2050,71240.0
"Delta Air Lines, Inc.",Industrial,2019,34927.2,27933.04,5133.24,10283,16204,Transportation,"Airline, Aviation","Atlanta, GA, USA",2050,67993.48
"Delta Air Lines, Inc.",Industrial,2021,33530.112,25419.0664,4876.578,10292,31357,Transportation,"Airline, Aviation","Atlanta, GA, USA",2050,63825.756400000006
"Delta Air Lines, Inc.",Industrial,2022,31853.6064,24148.11308,4583.98332,10299,14128,Transportation,"Airline, Aviation","Atlanta, GA, USA",2050,60585.7028
"United Parcel Service, Inc.",Industrial,2016,48000.0,31000.0,5000.0,10305,103823,Transportation,"Package Delivery, Logistics","Atlanta, GA, USA",2050,84000.0
"United Parcel Service, Inc.",Industrial,2017,47040.0,30380.0,4600.0,10333,26370,Transportation,"Package Delivery, Logistics","Atlanta, GA, USA",2050,82020.0
"United Parcel Service, Inc.",Industrial,2018,46569.6,28253.4,4140.0,10433,13679,Transportation,"Package Delivery, Logistics","Atlanta, GA, USA",2050,78963.0
"United Parcel Service, Inc.",Industrial,2019,44241.12,27123.264,4057.2,10454,13736,Transportation,"Package Delivery, Logistics","Atlanta, GA, USA",2050,75421.584
"United Parcel Service, Inc.",Industrial,2021,42913.8864,24410.9376,3935.484,10456,276088,Transportation,"Package Delivery, Logistics","Atlanta, GA, USA",2050,71260.308
"United Parcel Service, Inc.",Industrial,2022,39909.91435,23190.39072,3896.12916,10465,9348,Transportation,"Package Delivery, Logistics","Atlanta, GA, USA",2050,66996.43423
FedEx Corporation,Industrial,2016,40000.0,23000.0,6000.0,10579,15034,Transportation,"Package Delivery, Logistics","Memphis, TN, USA",2040,69000.0
FedEx Corporation,Industrial,2017,39200.0,22310.0,5640.0,10647,75892,Transportation,"Package Delivery, Logistics","Memphis, TN, USA",2040,67150.0
FedEx Corporation,Industrial,2018,38416.0,20748.3,5527.2,10735,9737,Transportation,"Package Delivery, Logistics","Memphis, TN, USA",2040,64691.5
FedEx Corporation,Industrial,2019,35726.88,19295.919,5471.928,10800,11463,Transportation,"Package Delivery, Logistics","Memphis, TN, USA",2040,60494.727
FedEx Corporation,Industrial,2021,34297.8048,18138.16386,5417.20872,10850,27743,Transportation,"Package Delivery, Logistics","Memphis, TN, USA",2040,57853.17738
FedEx Corporation,Industrial,2022,32239.93651,16868.49239,5038.00411,10879,4641,Transportation,"Package Delivery, Logistics","Memphis, TN, USA",2040,54146.43301
The Boeing Company,Industrial,2016,29338.34223,16025.06777,4534.203699,10918,17708,Transportation,"Aerospace, Aviation","Chicago, IL, USA",2030,49897.613698999994
The Boeing Company,Industrial,2017,37000.0,36000.0,4000.0,10974,21402,Transportation,"Aerospace, Aviation","Chicago, IL, USA",2030,77000.0
The Boeing Company,Industrial,2018,35520.0,34920.0,3640.0,11088,26783,Transportation,"Aerospace, Aviation","Chicago, IL, USA",2030,74080.0
The Boeing Company,Industrial,2019,34454.4,32824.8,3348.8,11094,82243,Transportation,"Aerospace, Aviation","Chicago, IL, USA",2030,70628.00000000001
The Boeing Company,Industrial,2021,33420.768,30527.064,3281.824,11120,20869,Transportation,"Aerospace, Aviation","Chicago, IL, USA",2030,67229.65599999999
The Boeing Company,Industrial,2022,30747.10656,29611.25208,3216.18752,11144,30167,Transportation,"Aerospace, Aviation","Chicago, IL, USA",2030,63574.54616
General Electric Company,Industrial,2016,54000.0,17000.0,8000.0,11167,13156,Commercial & Services,"Diversified Manufacturing, Services","Boston, MA, USA",2040,79000.0
General Electric Company,Industrial,2017,52920.0,16490.0,7200.0,11171,17185,Commercial & Services,"Diversified Manufacturing, Services","Boston, MA, USA",2040,76610.0
General Electric Company,Industrial,2018,50803.2,15005.9,6984.0,11251,473078,Commercial & Services,"Diversified Manufacturing, Services","Boston, MA, USA",2040,72793.09999999999
General Electric Company,Industrial,2019,46230.912,14405.664,6495.12,11296,19024,Commercial & Services,"Diversified Manufacturing, Services","Boston, MA, USA",2040,67131.696
General Electric Company,Industrial,2021,42070.12992,13397.26752,5845.608,11362,168622,Commercial & Services,"Diversified Manufacturing, Services","Boston, MA, USA",2040,61313.00544
General Electric Company,Industrial,2022,39545.92212,12057.54077,5494.87152,11378,20597,Commercial & Services,"Diversified Manufacturing, Services","Boston, MA, USA",2040,57098.33441
3M Company,Industrial,2016,55000.0,27000.0,2000.0,11389,40809,Commercial & Services,"Diversified Manufacturing, Services","St. Paul, MN, USA",2030,84000.0
3M Company,Industrial,2017,51700.0,25110.0,1920.0,11474,18018,Commercial & Services,"Diversified Manufacturing, Services","St. Paul, MN, USA",2030,78730.0
3M Company,Industrial,2018,49632.0,24607.8,1843.2,11486,27234,Commercial & Services,"Diversified Manufacturing, Services","St. Paul, MN, USA",2030,76083.0
3M Company,Industrial,2019,44668.8,23131.332,1714.176,11503,17577,Commercial & Services,"Diversified Manufacturing, Services","St. Paul, MN, USA",2030,69514.308
3M Company,Industrial,2021,43775.424,22206.07872,1628.4672,11529,76731,Commercial & Services,"Diversified Manufacturing, Services","St. Paul, MN, USA",2030,67609.96992
3M Company,Industrial,2022,39397.8816,21984.01793,1612.182528,11548,17578,Commercial & Services,"Diversified Manufacturing, Services","St. Paul, MN, USA",2030,62994.082058
Caterpillar Inc.,Industrial,2016,27000.0,19000.0,8000.0,11555,41888,Commercial & Services,"Construction, Mining Equipment","Deerfield, IL, USA",2050,54000.0
Caterpillar Inc.,Industrial,2017,24300.0,17290.0,7920.0,11618,31761,Commercial & Services,"Construction, Mining Equipment","Deerfield, IL, USA",2050,49510.0
Caterpillar Inc.,Industrial,2018,22356.0,15561.0,7682.4,11665,15068,Commercial & Services,"Construction, Mining Equipment","Deerfield, IL, USA",2050,45599.4
Caterpillar Inc.,Industrial,2019,21685.32,15094.17,7298.28,11785,17311,Commercial & Services,"Construction, Mining Equipment","Deerfield, IL, USA",2050,44077.77
Caterpillar Inc.,Industrial,2021,20384.2008,14188.5198,7079.3316,11809,113996,Commercial & Services,"Construction, Mining Equipment","Deerfield, IL, USA",2050,41652.0522
Caterpillar Inc.,Industrial,2022,18549.62273,13195.32341,6654.571704,11847,8899,Commercial & Services,"Construction, Mining Equipment","Deerfield, IL, USA",2050,38399.517844
Honeywell International Inc.,Industrial,2016,54000.0,13000.0,6000.0,11864,10357,Commercial & Services,"Diversified Manufacturing, Services","Charlotte, NC, USA",2050,73000.0
Honeywell International Inc.,Industrial,2017,52380.0,12740.0,5640.0,11937,42397,Commercial & Services,"Diversified Manufacturing, Services","Charlotte, NC, USA",2050,70760.0
Honeywell International Inc.,Industrial,2018,51856.2,11593.4,5132.4,11999,23199,Commercial & Services,"Diversified Manufacturing, Services","Charlotte, NC, USA",2050,68582.0
Honeywell International Inc.,Industrial,2019,50819.076,10434.06,4978.428,12029,15018,Commercial & Services,"Diversified Manufacturing, Services","Charlotte, NC, USA",2050,66231.564
Honeywell International Inc.,Industrial,2021,50310.88524,10225.3788,4530.36948,12044,17564,Commercial & Services,"Diversified Manufacturing, Services","Charlotte, NC, USA",2050,65066.63352
Honeywell International Inc.,Industrial,2022,48801.55868,9714.10986,4213.243616,12067,79388,Commercial & Services,"Diversified Manufacturing, Services","Charlotte, NC, USA",2050,62728.912156
Siemens AG,Industrial,2016,40000.0,35000.0,7000.0,12101,17305,Commercial & Services,"Diversified Manufacturing, Services","Munich, Germany",2040,82000.0
Siemens AG,Industrial,2017,37600.0,34650.0,6580.0,12112,1898,Commercial & Services,"Diversified Manufacturing, Services","Munich, Germany",2040,78830.0
Siemens AG,Industrial,2018,35344.0,31185.0,5922.0,12301,15609,Commercial & Services,"Diversified Manufacturing, Services","Munich, Germany",2040,72451.0
Siemens AG,Industrial,2019,33930.24,30561.3,5862.78,12347,74157,Commercial & Services,"Diversified Manufacturing, Services","Munich, Germany",2040,70354.31999999999
Siemens AG,Industrial,2021,30876.5184,28727.622,5804.1522,12443,5270,Commercial & Services,"Diversified Manufacturing, Services","Munich, Germany",2040,65408.2926
Siemens AG,Industrial,2022,29950.22285,26716.68846,5746.110678,12506,245610,Commercial & Services,"Diversified Manufacturing, Services","Munich, Germany",2040,62413.02198799999
Microsoft Corporation,Technology ,2016,14000.0,11000.0,1000.0,12574,151828,Software,"Software Development, Cloud Services","Redmond, WA, USA",2050,26000.0
Microsoft Corporation,Technology ,2017,13300.0,10230.0,930.0,12593,2808,Software,"Software Development, Cloud Services","Redmond, WA, USA",2050,24460.0
Microsoft Corporation,Technology ,2018,12635.0,10025.4,911.4,12633,11608,Software,"Software Development, Cloud Services","Redmond, WA, USA",2050,23571.800000000003
Microsoft Corporation,Technology ,2019,12508.65,9123.114,847.602,12669,10125,Software,"Software Development, Cloud Services","Redmond, WA, USA",2050,22479.365999999998
Microsoft Corporation,Technology ,2021,12133.3905,8210.8026,762.8418,12673,33876,Software,"Software Development, Cloud Services","Redmond, WA, USA",2050,21107.0349
Microsoft Corporation,Technology ,2022,11769.38879,7553.938392,694.186038,12808,38336,Software,"Software Development, Cloud Services","Redmond, WA, USA",2050,20017.51322
Apple Inc.,Technology ,2016,18000.0,4000.0,1000.0,12856,33231,Computers,"Consumer Electronics, Software","Cupertino, CA, USA",2050,23000.0
Apple Inc.,Technology ,2017,17820.0,3800.0,900.0,12900,6084,Computers,"Consumer Electronics, Software","Cupertino, CA, USA",2050,22520.0
Apple Inc.,Technology ,2018,16572.6,3724.0,855.0,12914,41882,Computers,"Consumer Electronics, Software","Cupertino, CA, USA",2050,21151.6
Apple Inc.,Technology ,2019,15909.696,3426.08,846.45,12937,31124,Computers,"Consumer Electronics, Software","Cupertino, CA, USA",2050,20182.226
Apple Inc.,Technology ,2021,15432.40512,3391.8192,787.1985,13082,17457,Computers,"Consumer Electronics, Software","Cupertino, CA, USA",2050,19611.42282
Apple Inc.,Technology ,2022,15278.08107,3086.555472,708.47865,13103,58079,Computers,"Consumer Electronics, Software","Cupertino, CA, USA",2050,19073.115192
Google LLC (Alphabet Inc.),Technology ,2016,8000.0,10000.0,1000.0,13131,12780,Software,"Internet Services, Advertising","Mountain View, CA, USA",2040,19000.0
Google LLC (Alphabet Inc.),Technology ,2017,7680.0,9500.0,930.0,13191,65665,Software,"Internet Services, Advertising","Mountain View, CA, USA",2040,18110.0
Google LLC (Alphabet Inc.),Technology ,2018,7142.4,9215.0,920.7,13209,64382,Software,"Internet Services, Advertising","Mountain View, CA, USA",2040,17278.1
Google LLC (Alphabet Inc.),Technology ,2019,6571.008,9122.85,856.251,13210,35439,Software,"Internet Services, Advertising","Mountain View, CA, USA",2040,16550.109
Google LLC (Alphabet Inc.),Technology ,2021,6176.74752,8393.022,796.31343,13329,8332,Software,"Internet Services, Advertising","Mountain View, CA, USA",2040,15366.082950000002
Google LLC (Alphabet Inc.),Technology ,2022,5744.375194,7889.44068,756.4977585,13458,2687,Software,"Internet Services, Advertising","Mountain View, CA, USA",2040,14390.3136325
"Amazon.com, Inc.","Consumer, Cyclical",2016,53000.0,41000.0,6000.0,13477,21416,Retail,"E-commerce, Cloud Computing, Streaming","Seattle, WA, USA",2030,100000.0
"Amazon.com, Inc.","Consumer, Cyclical",2017,51940.0,39770.0,5940.0,13578,5570,Retail,"E-commerce, Cloud Computing, Streaming","Seattle, WA, USA",2030,97650.0
"Amazon.com, Inc.","Consumer, Cyclical",2018,46746.0,36190.7,5464.8,13630,6571,Retail,"E-commerce, Cloud Computing, Streaming","Seattle, WA, USA",2030,88401.5
"Amazon.com, Inc.","Consumer, Cyclical",2019,44876.16,34381.165,5136.912,13739,67013,Retail,"E-commerce, Cloud Computing, Streaming","Seattle, WA, USA",2030,84394.23700000001
"Amazon.com, Inc.","Consumer, Cyclical",2021,40388.544,34037.35335,4931.43552,13846,38257,Retail,"E-commerce, Cloud Computing, Streaming","Seattle, WA, USA",2030,79357.33287
"Amazon.com, Inc.","Consumer, Cyclical",2022,37561.34592,33696.97982,4438.291968,13871,9896,Retail,"E-commerce, Cloud Computing, Streaming","Seattle, WA, USA",2030,75696.617708
IBM (International Business Machines Corporation),Technology ,2016,9000.0,12000.0,3000.0,13888,171473,Software,"IT Services, Cloud, AI","Armonk, NY, USA",2050,24000.0
IBM (International Business Machines Corporation),Technology ,2017,8910.0,11640.0,2760.0,13989,26616,Software,"IT Services, Cloud, AI","Armonk, NY, USA",2050,23310.0
IBM (International Business Machines Corporation),Technology ,2018,8553.6,10592.4,2732.4,14102,294005,Software,"IT Services, Cloud, AI","Armonk, NY, USA",2050,21878.4
IBM (International Business Machines Corporation),Technology ,2019,7869.312,10486.476,2459.16,14109,15505,Software,"IT Services, Cloud, AI","Armonk, NY, USA",2050,20814.948
IBM (International Business Machines Corporation),Technology ,2021,7633.23264,10067.01696,2434.5684,14147,180644,Software,"IT Services, Cloud, AI","Armonk, NY, USA",2050,20134.818000000003
IBM (International Business Machines Corporation),Technology ,2022,7022.574029,9060.315264,2312.83998,14175,18046,Software,"IT Services, Cloud, AI","Armonk, NY, USA",2050,18395.729273
Intel Corporation,Technology ,2016,9000.0,11000.0,2000.0,14192,10976,Semiconductors,Semiconductor Manufacturing,"Santa Clara, CA, USA",2030,22000.0
Intel Corporation,Technology ,2017,8370.0,10120.0,1940.0,14300,50448,Semiconductors,Semiconductor Manufacturing,"Santa Clara, CA, USA",2030,20430.0
Intel Corporation,Technology ,2018,7784.1,9715.2,1862.4,14320,28898,Semiconductors,Semiconductor Manufacturing,"Santa Clara, CA, USA",2030,19361.700000000004
Intel Corporation,Technology ,2019,7628.418,9618.048,1676.16,14378,6005,Semiconductors,Semiconductor Manufacturing,"Santa Clara, CA, USA",2030,18922.626
Intel Corporation,Technology ,2021,6941.86038,8944.78464,1508.544,14383,17360,Semiconductors,Semiconductor Manufacturing,"Santa Clara, CA, USA",2030,17395.18902
Intel Corporation,Technology ,2022,6664.185965,8050.306176,1402.94592,14402,19509,Semiconductors,Semiconductor Manufacturing,"Santa Clara, CA, USA",2030,16117.438060999999
NVIDIA Corporation,Technology ,2016,18000.0,6000.0,3000.0,14442,11668,Semiconductors,Graphics Processing Units (GPUs),"Santa Clara, CA, USA",2030,27000.0
NVIDIA Corporation,Technology ,2017,17280.0,5700.0,2700.0,14539,18193,Semiconductors,Graphics Processing Units (GPUs),"Santa Clara, CA, USA",2030,25680.0
NVIDIA Corporation,Technology ,2018,16070.4,5415.0,2646.0,14608,37923,Semiconductors,Graphics Processing Units (GPUs),"Santa Clara, CA, USA",2030,24131.4
NVIDIA Corporation,Technology ,2019,15266.88,5198.4,2593.08,14664,6917,Semiconductors,Graphics Processing Units (GPUs),"Santa Clara, CA, USA",2030,23058.36
NVIDIA Corporation,Technology ,2021,13740.192,4782.528,2489.3568,14745,20762,Semiconductors,Graphics Processing Units (GPUs),"Santa Clara, CA, USA",2030,21012.076800000003
NVIDIA Corporation,Technology ,2022,13327.98624,4399.92576,2439.569664,14863,7989,Semiconductors,Graphics Processing Units (GPUs),"Santa Clara, CA, USA",2030,20167.481664
"Advanced Micro Devices, Inc.",Technology ,2016,15000.0,9000.0,2000.0,14884,33735,Semiconductors,Semiconductor Manufacturing,"Santa Clara, CA, USA",2030,26000.0
"Advanced Micro Devices, Inc.",Technology ,2017,13500.0,8910.0,1980.0,14906,49518,Semiconductors,Semiconductor Manufacturing,"Santa Clara, CA, USA",2030,24390.0
"Advanced Micro Devices, Inc.",Technology ,2018,13230.0,8464.5,1801.8,14931,9367,Semiconductors,Semiconductor Manufacturing,"Santa Clara, CA, USA",2030,23496.3
"Advanced Micro Devices, Inc.",Technology ,2019,12436.2,7618.05,1639.638,14954,23251,Semiconductors,Semiconductor Manufacturing,"Santa Clara, CA, USA",2030,21693.888
"Advanced Micro Devices, Inc.",Technology ,2021,11316.942,7160.967,1590.44886,15066,8131,Semiconductors,Semiconductor Manufacturing,"Santa Clara, CA, USA",2030,20068.35786
"Advanced Micro Devices, Inc.",Technology ,2022,11203.77258,6444.8703,1431.403974,15146,17315,Semiconductors,Semiconductor Manufacturing,"Santa Clara, CA, USA",2030,19080.046854
Qualcomm Incorporated,Technology ,2016,17000.0,5000.0,2000.0,15310,51724,Semiconductors,"Wireless Technologies, Semiconductors","San Diego, CA, USA",2040,24000.0
Qualcomm Incorporated,Technology ,2017,16660.0,4800.0,1860.0,15455,42301,Semiconductors,"Wireless Technologies, Semiconductors","San Diego, CA, USA",2040,23320.0
Qualcomm Incorporated,Technology ,2018,16493.4,4416.0,1692.6,15464,18174,Semiconductors,"Wireless Technologies, Semiconductors","San Diego, CA, USA",2040,22602.0
Qualcomm Incorporated,Technology ,2019,16328.466,4151.04,1557.192,15524,30565,Semiconductors,"Wireless Technologies, Semiconductors","San Diego, CA, USA",2040,22036.698
Qualcomm Incorporated,Technology ,2021,16001.89668,4068.0192,1510.47624,15561,7311,Semiconductors,"Wireless Technologies, Semiconductors","San Diego, CA, USA",2040,21580.39212
Qualcomm Incorporated,Technology ,2022,15361.82081,3661.21728,1434.952428,15693,28860,Semiconductors,"Wireless Technologies, Semiconductors","San Diego, CA, USA",2040,20457.990518
Broadcom Inc.,Technology ,2016,20000.0,6000.0,2000.0,16039,8276,Semiconductors,"Semiconductors, Connectivity Solutions","San Jose, CA, USA",2040,28000.0
Broadcom Inc.,Technology ,2017,18000.0,5940.0,1800.0,16222,50174,Semiconductors,"Semiconductors, Connectivity Solutions","San Jose, CA, USA",2040,25740.0
Broadcom Inc.,Technology ,2018,17460.0,5464.8,1638.0,16227,4071,Semiconductors,"Semiconductors, Connectivity Solutions","San Jose, CA, USA",2040,24562.8
Broadcom Inc.,Technology ,2019,16063.2,5246.208,1523.34,16383,14631,Semiconductors,"Semiconductors, Connectivity Solutions","San Jose, CA, USA",2040,22832.748
Broadcom Inc.,Technology ,2021,14617.512,5036.35968,1508.1066,16569,83806,Semiconductors,"Semiconductors, Connectivity Solutions","San Jose, CA, USA",2040,21161.97828
Broadcom Inc.,Technology ,2022,13155.7608,4885.26889,1447.782336,16572,7151,Semiconductors,"Semiconductors, Connectivity Solutions","San Jose, CA, USA",2040,19488.812026
Adobe Inc.,Technology ,2016,19000.0,6000.0,1000.0,16648,22684,Software,"Creative Software, Document Management","San Jose, CA, USA",2030,26000.0
Adobe Inc.,Technology ,2017,17670.0,5880.0,910.0,16652,44189,Software,"Creative Software, Document Management","San Jose, CA, USA",2030,24460.0
Adobe Inc.,Technology ,2018,16963.2,5762.4,855.4,16783,5717,Software,"Creative Software, Document Management","San Jose, CA, USA",2030,23581.0
Adobe Inc.,Technology ,2019,16454.304,5301.408,829.738,16829,17752,Software,"Creative Software, Document Management","San Jose, CA, USA",2030,22585.45
Adobe Inc.,Technology ,2021,15631.5888,4771.2672,804.84586,16865,10716,Software,"Creative Software, Document Management","San Jose, CA, USA",2030,21207.70186
Adobe Inc.,Technology ,2022,14224.74581,4484.991168,732.4097326,16883,33648,Software,"Creative Software, Document Management","San Jose, CA, USA",2030,19442.146710600002
Oracle Corporation,Technology ,2016,12944.51869,4305.591521,710.4374406,17098,77539,Software,"Database Software, Cloud Services","Redwood City, CA, USA",2040,17960.547651599998
Oracle Corporation,Technology ,2017,8000.0,11000.0,3000.0,17129,9702,Software,"Database Software, Cloud Services","Redwood City, CA, USA",2040,22000.0
Oracle Corporation,Technology ,2018,7760.0,10780.0,2700.0,17258,21812,Software,"Database Software, Cloud Services","Redwood City, CA, USA",2040,21240.0
Oracle Corporation,Technology ,2019,7294.4,10241.0,2646.0,17290,10717,Software,"Database Software, Cloud Services","Redwood City, CA, USA",2040,20181.4
Oracle Corporation,Technology ,2021,7002.624,9831.36,2381.4,17380,44291,Software,"Database Software, Cloud Services","Redwood City, CA, USA",2040,19215.384000000002
Oracle Corporation,Technology ,2022,6512.44032,8946.5376,2190.888,17450,15642,Software,"Database Software, Cloud Services","Redwood City, CA, USA",2040,17649.86592
SAP SE,Technology ,2016,9000.0,6000.0,3000.0,17487,47730,Software,"Enterprise Software, Cloud Solutions","Walldorf, Germany",2040,18000.0
SAP SE,Technology ,2017,8460.0,5760.0,2730.0,17593,15711,Software,"Enterprise Software, Cloud Solutions","Walldorf, Germany",2040,16950.0
SAP SE,Technology ,2018,8375.4,5702.4,2702.7,17772,16649,Software,"Enterprise Software, Cloud Solutions","Walldorf, Germany",2040,16780.5
SAP SE,Technology ,2019,7872.876,5303.232,2513.511,17817,27135,Software,"Enterprise Software, Cloud Solutions","Walldorf, Germany",2040,15689.619
SAP SE,Technology ,2021,7479.2322,5144.13504,2438.10567,17901,13387,Software,"Enterprise Software, Cloud Solutions","Walldorf, Germany",2040,15061.47291
SAP SE,Technology ,2022,7030.478268,4784.045587,2243.057216,17983,13631,Software,"Enterprise Software, Cloud Solutions","Walldorf, Germany",2040,14057.581071
Dell Technologies Inc.,Technology ,2016,18000.0,8000.0,3000.0,18032,13148,Computers,"Computer Hardware, IT Services","Round Rock, TX, USA",2050,29000.0
Dell Technologies Inc.,Technology ,2017,17460.0,7760.0,2820.0,18289,12531,Computers,"Computer Hardware, IT Services","Round Rock, TX, USA",2050,28040.0
Dell Technologies Inc.,Technology ,2018,16412.4,6984.0,2650.8,18372,169369,Computers,"Computer Hardware, IT Services","Round Rock, TX, USA",2050,26047.2
Dell Technologies Inc.,Technology ,2019,15920.028,6704.64,2438.736,18450,24627,Computers,"Computer Hardware, IT Services","Round Rock, TX, USA",2050,25063.404000000002
Dell Technologies Inc.,Technology ,2021,14805.62604,6436.4544,2243.63712,18479,34108,Computers,"Computer Hardware, IT Services","Round Rock, TX, USA",2050,23485.717559999997
Dell Technologies Inc.,Technology ,2022,13769.23222,6178.996224,2131.455264,19146,39974,Computers,"Computer Hardware, IT Services","Round Rock, TX, USA",2050,22079.683708
